Frequency,Monetary,Recency
0.06403700404457775,0.04635368243820487,-0.17350068062737914
-0.7282782129348487,1.1038493415845059,-0.7963185720860444
-0.7282782129348487,-0.6602548739493157,2.394257292930276
2.044825046493144,2.0316604397012963,-0.5996392379412028
-0.7282782129348487,-0.9644471056128787,1.2360345474106529
-0.7282782129348487,0.26323009992743474,1.5419801783026288
-0.7282782129348487,-0.5053077306814044,1.3453008441577872
0.06403700404457775,2.410214904361995,-0.7526120533871907
-0.33212060444513547,0.3731310097044986,-0.9820712765561727
0.06403700404457775,2.2250592660425723,-0.42481316314578793
-0.7282782129348487,-0.8393737715670209,2.1429448104118674
-0.33212060444513547,-0.39052288694853593,0.19800472831287735
0.460194612534291,0.5529192789811211,-0.9165114985078922
-0.33212060444513547,-0.2797294816262488,2.186651329110721
-0.7282782129348487,-0.86540489163603,-0.9492913875320323
-0.33212060444513547,1.0048319191505801,-0.43573979282050135
-0.33212060444513547,1.2655025972130525,-0.5122262005434953
0.06403700404457775,0.5342512471602033,-0.21720719932623284
-0.7282782129348487,-0.6228196441357883,2.4051839226049894
-0.7282782129348487,-0.1538504224353977,-0.7198321643630504
-0.33212060444513547,-0.5076629272590768,-0.8837316094837518
-0.7282782129348487,-0.2980504318462466,2.4488904413038433
-0.33212060444513547,-0.01835224459047487,-0.10794090257909858
0.460194612534291,2.3028427319630635,-0.7635386830619041
0.8563522210240042,1.212634631930041,-0.9492913875320323
0.460194612534291,0.4745036287160967,1.0175019539163843
-0.33212060444513547,-0.34928215529634876,-0.6870522753389101
-0.7282782129348487,-0.8975099397211411,2.6892762941475383
1.2525098295137174,2.3720731155751666,-0.8290984611101847
-0.7282782129348487,-0.3932003735842054,-0.12979416192852544
-0.7282782129348487,-0.529776983546273,-0.7635386830619041
0.460194612534291,0.8869853198667378,-0.20628056965151942
-0.33212060444513547,0.5025676553047809,-0.30462023672394023
2.83714026347257,1.8242419958371396,-0.785391942411331
-0.33212060444513547,1.9124874928710804,-0.6105658676159161
-0.7282782129348487,0.9527572832411003,-0.501299570868782
0.460194612534291,0.2994877314521259,0.30727102506001164
-0.7282782129348487,-0.9702731181997523,2.317770885207282
-0.7282782129348487,-0.7951208674497054,2.5363034787015506
-0.7282782129348487,-0.5446023262141468,-0.45759305216992824
-0.7282782129348487,1.0453908833723886,0.624143285626701
-0.33212060444513547,3.1587583556035432,-0.7526120533871907
0.8563522210240042,1.0425770432506432,-0.45759305216992824
0.8563522210240042,2.5058110938725657,-0.6433457566400564
-0.33212060444513547,-0.21533344888410488,2.372404033580849
0.06403700404457775,0.44604293744064705,-0.18442731030209256
0.06403700404457775,-0.13504603712840407,-0.2718403476998
0.06403700404457775,-0.3776188888571842,1.3780807331819274
2.044825046493144,3.0874330866144586,-0.9602180172067458
-0.7282782129348487,-0.24601298325115128,0.23078461733701763
-0.7282782129348487,-0.3305397488466622,-0.30462023672394023
0.460194612534291,-0.07438113159615159,-0.8290984611101847
0.06403700404457775,-0.07869486006473012,0.04503191286688939
1.6486674380034307,0.9350561215941745,-0.9929979062308861
-0.33212060444513547,1.1080762996528546,0.7771161010726889
-0.7282782129348487,-0.11137011363706723,-0.14072079160323886
-0.7282782129348487,-0.35243068124755267,1.1267682506635186
-0.33212060444513547,-0.4273383281889917,-0.7635386830619041
0.06403700404457775,1.9856225444935347,-0.8946582391584652
-0.7282782129348487,-0.7569418913484922,-0.5231528302182088
-0.33212060444513547,-0.07549675102768051,-0.0751610135549583
-0.7282782129348487,-0.443812308461236,0.0887384315657431
-0.33212060444513547,2.528495355646988,-0.8400250907848982
-0.7282782129348487,-0.8614878278542171,-0.9602180172067458
-0.7282782129348487,-0.9094098803241167,-0.7526120533871907
-0.7282782129348487,0.16767109773124855,-0.3701800147722208
-0.7282782129348487,-0.48412335725381567,1.6621731047244765
-0.7282782129348487,-0.5176415232855303,-0.5122262005434953
-0.33212060444513547,-0.8294819459407975,0.7115563230244084
-0.33212060444513547,-0.5410447398047155,-0.8181718314354712
-0.7282782129348487,-0.19827686735317324,0.471170470180713
-0.7282782129348487,3.2988801562035808,-0.3811066444469342
1.2525098295137174,1.9830938071154023,-0.19535393997680597
0.06403700404457775,2.8683750133480164,-0.5122262005434953
1.6486674380034307,1.8546364274605731,-0.2718403476998
-0.33212060444513547,0.09960591663652046,-0.21720719932623284
-0.33212060444513547,-0.04978792101666869,0.03410528319217596
-0.33212060444513547,0.39981910566096357,-0.7963185720860444
0.460194612534291,0.5921890829709406,-0.4138865334710745
2.044825046493144,0.42766000836334184,-0.8837316094837518
-0.33212060444513547,-0.15476770952354377,-0.8072452017607579
-0.33212060444513547,-0.17044836042225647,1.0502818429405245
-0.7282782129348487,-0.1780841556424991,-0.4138865334710745
-0.7282782129348487,-0.2306298308675131,-0.9602180172067458
-0.7282782129348487,-0.42126440017288946,-0.8728049798090384
0.460194612534291,2.99306407847857,-0.6870522753389101
2.044825046493144,2.0055549450035186,-0.8072452017607579
0.06403700404457775,0.5350197849908123,-0.8946582391584652
-0.7282782129348487,-0.6595978980618598,2.678349664472825
-0.7282782129348487,-0.5040681535352611,-0.5777859785917759
-0.33212060444513547,-0.7485003709832563,-0.30462023672394023
-0.33212060444513547,-0.5371152802514413,0.8098959900968292
0.8563522210240042,0.39233205969825813,-0.8290984611101847
-0.7282782129348487,0.21823344952243315,-0.10794090257909858
0.06403700404457775,-0.5743521777215856,-0.7635386830619041
-0.7282782129348487,1.6143567934521579,2.678349664472825
-0.33212060444513547,-0.4772313083212591,-0.7963185720860444
-0.7282782129348487,-0.9836605513780997,1.5419801783026288
0.06403700404457775,0.5426431844395934,0.471170470180713
-0.33212060444513547,-0.5815665167121397,-0.7089055346883371
-0.7282782129348487,-0.855984105325341,2.1101649213877267
-0.33212060444513547,0.14320184486637988,0.5585835075784205
-0.33212060444513547,-0.9109221644424116,-0.2718403476998
-0.7282782129348487,-0.3157887808075571,0.23078461733701763
-0.7282782129348487,0.18672339846747094,1.9244122169175988
-0.33212060444513547,0.5516301187491321,-0.15164742127795228
0.8563522210240042,2.001365174249554,-0.6870522753389101
0.8563522210240042,1.4749043645110378,-0.9929979062308861
-0.7282782129348487,-0.6646677685895857,-0.30462023672394023
0.8563522210240042,2.1905990213797892,-0.12979416192852544
-0.7282782129348487,-0.331419848620424,0.5585835075784205
-0.33212060444513547,-0.8358781640148968,-0.5668593489170625
3.2332978719622836,1.1437885172332427,-0.785391942411331
0.06403700404457775,0.5573321736213914,-0.9929979062308861
0.06403700404457775,-0.6425165249880052,-0.10794090257909858
1.2525098295137174,1.3219281489054948,-0.8946582391584652
0.460194612534291,0.9857548268714349,-0.34832675542279395
-0.7282782129348487,-0.9195496213795687,-0.8400250907848982
-0.7282782129348487,-0.6411281985843247,-0.6651990159894833
-0.7282782129348487,0.2753531644167161,0.4274639514818593
-0.33212060444513547,-0.18679838297988638,0.0013253941680356825
